"","SURVEY","YEAR","samp_size","medianK","P25","P75","stock"
"57","NMFS spring BTS",2003,91,0.9989094905,0.92956005115,1.052986199,"CCGOMyt"
"58","NMFS spring BTS",2004,72,1.00667696005,0.949972116175,1.0667847454,"CCGOMyt"
"59","NMFS spring BTS",2005,88,0.9648783506,0.9176004533,1.0220798718,"CCGOMyt"
"60","NMFS spring BTS",2006,134,0.9516211334,0.901181737275,1.013603339725,"CCGOMyt"
"61","NMFS spring BTS",2007,127,1.0032576142,0.9320200322,1.07475218555,"CCGOMyt"
"62","NMFS spring BTS",2008,198,0.9946278239,0.9343283751,1.0552023548,"CCGOMyt"
"63","NMFS spring BTS",2009,1838,0.9849847327,0.9272116902,1.0620393489,"CCGOMyt"
"64","NMFS spring BTS",2010,2086,0.9822362345,0.9215782342,1.0510188293,"CCGOMyt"
"65","NMFS spring BTS",2011,184,0.9954289262,0.9286998909,1.0527570876,"CCGOMyt"
"66","NMFS spring BTS",2012,422,1.0281370279,0.955524206075,1.099237799125,"CCGOMyt"
"67","NMFS spring BTS",2013,489,1.0182470198,0.9592023896,1.1026769624,"CCGOMyt"
"68","NMFS spring BTS",2014,409,0.996616687,0.9335496327,1.0770595097,"CCGOMyt"
"69","NMFS spring BTS",2015,442,1.00267942955,0.9369378714,1.068621801525,"CCGOMyt"
"70","NMFS spring BTS",2016,531,0.9777868733,0.91392015585,1.06590101785,"CCGOMyt"
"71","NMFS spring BTS",2017,429,1.0030440142,0.9424463404,1.0858620879,"CCGOMyt"
"72","NMFS spring BTS",2018,254,0.96340638395,0.907577489875,1.0289820932,"CCGOMyt"
