"stock","survey","plotyear","Sinclair_Z","low90","high90"
"redfish","NMFS fall BTS",2001.5,-0.20308908582251,-0.324240527222095,-0.0819376444229255
"redfish","NMFS fall BTS",2002.5,0.12541917008914,-0.000748356653611282,0.251586696831892
"redfish","NMFS fall BTS",2003.5,0.294742192563271,0.171233527549613,0.418250857576929
"redfish","NMFS fall BTS",2004.5,0.237850623967451,0.108675636694997,0.367025611239904
"redfish","NMFS fall BTS",2005.5,0.0968808660320704,-0.0263080912859182,0.220069823350059
"redfish","NMFS fall BTS",2006.5,0.153746878435199,0.0281697950274771,0.27932396184292
"redfish","NMFS fall BTS",2007.5,0.547527406089025,0.383753146388441,0.71130166578961
"redfish","NMFS fall BTS",2008.5,0.42720459906366,0.247185554647436,0.607223643479884
"redfish","NMFS fall BTS",2009.5,0.278705047638524,0.113633470655708,0.44377662462134
"redfish","NMFS fall BTS",2010.5,-0.174338316597666,-0.311708874098247,-0.036967759097085
"redfish","NMFS fall BTS",2011.5,0.331145024901579,0.199927334112188,0.46236271569097
"redfish","NMFS fall BTS",2012.5,0.458748719105115,0.352310117555114,0.565187320655115
"redfish","NMFS fall BTS",2013.5,0.383149672509111,0.276753083111617,0.489546261906604
"redfish","NMFS fall BTS",2014.5,0.0747775933149319,-0.0136455905938693,0.163200777223733
"redfish","NMFS fall BTS",2015.5,0.186691742976653,0.0969435938355211,0.276439892117785
"pollock","NMFS fall BTS",1971.5,-0.101161098368626,-0.257418837788858,0.0550966410516068
"pollock","NMFS fall BTS",1972.5,0.353822315906126,0.104096385207004,0.603548246605247
"pollock","NMFS fall BTS",1973.5,0.581237165000094,0.336324711431242,0.826149618568947
"pollock","NMFS fall BTS",1974.5,-0.168866826110269,-0.435565763587719,0.097832111367182
"pollock","NMFS fall BTS",1975.5,-0.420465990638343,-0.644585480850858,-0.196346500425828
"pollock","NMFS fall BTS",1976.5,-0.0234741376598673,-0.222795193447675,0.175846918127941
"pollock","NMFS fall BTS",1977.5,0.531141972134542,0.385411996947769,0.676871947321314
"pollock","NMFS fall BTS",1978.5,0.515912627825196,0.387394997449958,0.644430258200435
"pollock","NMFS fall BTS",1979.5,0.325561225748431,0.0986927097628946,0.552429741733967
"pollock","NMFS fall BTS",1980.5,0.262979540999196,0.0276875809918216,0.49827150100657
"pollock","NMFS fall BTS",1981.5,0.0900253848795712,-0.119722799606904,0.299773569366047
"pollock","NMFS fall BTS",1982.5,0.723264105057351,0.456104836125414,0.990423373989288
"pollock","NMFS fall BTS",1983.5,0.452209949973002,0.160062279263338,0.744357620682667
"pollock","NMFS fall BTS",1984.5,0.253080301046216,-0.0366107282595448,0.542771330351978
"pollock","NMFS fall BTS",1985.5,-0.139019156567599,-0.34953881056669,0.0715004974314924
"pollock","NMFS fall BTS",1986.5,-0.296226452325958,-0.550357969547236,-0.0420949351046803
"pollock","NMFS fall BTS",1987.5,-0.21474068519008,-0.592672455977031,0.16319108559687
"pollock","NMFS fall BTS",1988.5,0.363333358979884,0.0793633869176888,0.64730333104208
"pollock","NMFS fall BTS",1989.5,0.801156890272746,0.501872051275776,1.10044172926972
"pollock","NMFS fall BTS",1990.5,0.55409253518384,0.313546796154408,0.794638274213273
"pollock","NMFS fall BTS",1991.5,0.514732944773163,0.282814400052533,0.746651489493792
"pollock","NMFS fall BTS",1992.5,0.550186279556524,0.284199428512884,0.816173130600164
"pollock","NMFS fall BTS",1993.5,0.388859733665491,0.0501772242533059,0.727542243077675
"pollock","NMFS fall BTS",1994.5,0.352728190393836,0.0312101951864169,0.674246185601256
"pollock","NMFS fall BTS",1995.5,0.310168017100056,-0.0513209754308203,0.671657009630932
"pollock","NMFS fall BTS",1996.5,0.655463873292383,0.441208873794216,0.869718872790549
"pollock","NMFS fall BTS",1997.5,0.278083858533831,0.00096984600317368,0.555197871064487
"pollock","NMFS fall BTS",1998.5,0.703493069252339,0.322763331750656,1.08422280675402
"pollock","NMFS fall BTS",1999.5,0.433663335197005,0.0373852435973689,0.829941426796641
"pollock","NMFS fall BTS",2000.5,0.179515814877284,-0.288669424617222,0.647701054371791
"pollock","NMFS fall BTS",2001.5,-0.327417075200868,-0.799480921875574,0.144646771473838
"pollock","NMFS fall BTS",2002.5,0.231053871465523,-0.139540131152081,0.601647874083126
"pollock","NMFS fall BTS",2003.5,0.430850841086092,0.0686115356399645,0.79309014653222
